CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,avg_order_value,clv,customer_segment,coupon_recommendation
17508.0,383.0,22,356.9,5.0,2,1,8.0,16.222727272727273,136692.69999999998,中低价值,小额代金券
17509.0,133.0,366,8268.7,3.0,5,5,13.0,22.592076502732244,1099737.1,高价值,大额代金券
17510.0,99.0,20,442.2,2.0,2,2,6.0,22.11,43777.799999999996,中低价值,小额代金券
17511.0,7.0,963,22212.8,1.0,5,5,11.0,23.066251298026998,155489.6,中高价值,中等代金券
17512.0,103.0,105,2052.1,3.0,4,4,11.0,19.54380952380952,211366.3,中高价值,中等代金券
17513.0,147.0,6,166.2,4.0,1,1,6.0,27.7,24431.399999999998,中低价值,小额代金券
17514.0,204.0,40,891.2,4.0,3,2,9.0,22.28,181804.80000000002,中高价值,中等代金券
17515.0,106.0,87,3254.5,3.0,4,4,11.0,37.4080459770115,344977.00000000006,中高价值,中等代金券
17516.0,90.0,137,3780.0,2.0,5,5,12.0,27.59124087591241,340200.0,高价值,大额代金券
17517.0,383.0,11,279.2,5.0,1,1,7.0,25.38181818181818,106933.59999999999,中低价值,小额代金券
17519.0,16.0,82,2557.8,1.0,4,4,9.0,31.19268292682927,40924.8,中高价值,中等代金券
17520.0,128.0,30,989.3,3.0,3,3,9.0,32.97666666666667,126630.4,中高价值,中等代金券
17521.0,104.0,45,873.3,3.0,3,2,8.0,19.406666666666666,90823.2,中低价值,小额代金券
17522.0,213.0,73,1419.5,4.0,4,3,11.0,19.445205479452056,302353.5,中高价值,中等代金券
17523.0,86.0,33,1032.3,2.0,3,3,8.0,31.28181818181818,88777.8,中低价值,小额代金券
17524.0,10.0,6,95.5,1.0,1,1,3.0,15.916666666666666,955.0,低价值,无代金券
17525.0,7.0,9,540.5,1.0,1,2,4.0,60.05555555555556,3783.5,低价值,无代金券
17526.0,8.0,19,992.9,1.0,2,3,6.0,52.257894736842104,7943.2,中低价值,小额代金券
17527.0,128.0,47,1602.2,3.0,3,3,9.0,34.08936170212766,205081.6,中高价值,中等代金券
17528.0,92.0,253,7999.4,2.0,5,5,12.0,31.618181818181817,735944.7999999999,高价值,大额代金券
17530.0,12.0,394,9165.5,1.0,5,5,11.0,23.262690355329948,109986.0,中高价值,中等代金券
17531.0,264.0,14,577.4,5.0,1,2,8.0,41.24285714285714,152433.6,中低价值,小额代金券
17534.0,128.0,9,241.0,3.0,1,1,5.0,26.77777777777778,30848.0,低价值,无代金券
17535.0,383.0,13,191.5,5.0,1,1,7.0,14.73076923076923,73344.5,中低价值,小额代金券
17536.0,252.0,3,382.5,5.0,1,1,7.0,127.5,96390.0,中低价值,小额代金券
17537.0,104.0,75,1995.3,3.0,4,4,11.0,26.604,207511.19999999998,中高价值,中等代金券
17538.0,100.0,9,107.4,2.0,1,1,4.0,11.933333333333334,10740.0,低价值,无代金券
17540.0,99.0,25,883.5,2.0,2,2,6.0,35.34,87466.50000000001,中低价值,小额代金券
17542.0,372.0,25,646.0,5.0,2,2,9.0,25.84,240312.0,中高价值,中等代金券
17545.0,118.0,145,3604.8,3.0,5,5,13.0,24.860689655172415,425366.4,高价值,大额代金券
17548.0,308.0,5,121.5,5.0,1,1,7.0,24.3,37422.0,中低价值,小额代金券
17549.0,98.0,6,106.0,2.0,1,1,4.0,17.666666666666668,10388.0,低价值,无代金券
17550.0,272.0,42,1250.8,5.0,3,3,11.0,29.780952380952378,340217.6,中高价值,中等代金券
17551.0,7.0,43,1092.7,1.0,3,3,7.0,25.411627906976744,7648.900000000001,中低价值,小额代金券
17552.0,19.0,49,1106.6,1.0,3,3,7.0,22.583673469387755,21025.399999999998,中低价值,小额代金券
17553.0,204.0,2,62.0,4.0,1,1,6.0,31.0,12648.0,中低价值,小额代金券
17554.0,92.0,88,2692.3,2.0,4,4,10.0,30.594318181818185,247691.6,中高价值,中等代金券
17555.0,94.0,106,2315.7,2.0,4,4,10.0,21.84622641509434,217675.8,中高价值,中等代金券
17556.0,280.0,6,286.7,5.0,1,1,7.0,47.78333333333333,80276.0,中低价值,小额代金券
17557.0,89.0,34,918.7,2.0,3,2,7.0,27.02058823529412,81764.3,中低价值,小额代金券
17560.0,169.0,27,892.9,4.0,2,2,8.0,33.07037037037037,150900.1,中低价值,小额代金券
17561.0,94.0,46,963.4,2.0,3,3,8.0,20.943478260869565,90559.59999999999,中低价值,小额代金券
17562.0,89.0,63,1195.0,2.0,4,3,9.0,18.96825396825397,106355.0,中高价值,中等代金券
17564.0,99.0,49,1824.0,2.0,3,4,9.0,37.224489795918366,180576.0,中高价值,中等代金券
17566.0,100.0,152,4034.0,2.0,5,5,12.0,26.539473684210527,403400.0,高价值,大额代金券
17567.0,20.0,165,3876.6,1.0,5,5,11.0,23.494545454545452,77531.99999999999,中高价值,中等代金券
17569.0,407.0,29,972.4,5.0,2,3,10.0,33.53103448275862,395766.8,中高价值,中等代金券
17571.0,125.0,299,8247.1,3.0,5,5,13.0,27.58227424749164,1030887.5,高价值,大额代金券
17572.0,21.0,12,379.0,1.0,1,1,3.0,31.583333333333332,7959.0,低价值,无代金券
17573.0,104.0,25,550.7,3.0,2,2,7.0,22.028000000000002,57272.8,中低价值,小额代金券
17574.0,317.0,8,265.3,5.0,1,1,7.0,33.1625,84100.1,中低价值,小额代金券
17576.0,10.0,411,12393.9,1.0,5,5,11.0,30.155474452554742,123939.0,中高价值,中等代金券
17578.0,292.0,5,64.3,5.0,1,1,7.0,12.86,18775.6,中低价值,小额代金券
17579.0,212.0,50,1238.0,4.0,3,3,10.0,24.76,262456.0,中高价值,中等代金券
17580.0,6.0,45,970.9,1.0,3,3,7.0,21.575555555555557,5825.400000000001,中低价值,小额代金券
17581.0,20.0,440,13718.8,1.0,5,5,11.0,31.179090909090906,274376.0,中高价值,中等代金券
17582.0,311.0,29,618.9,5.0,2,2,9.0,21.341379310344827,192477.9,中高价值,中等代金券
17584.0,202.0,35,1394.0,4.0,3,3,10.0,39.82857142857143,281588.0,中高价值,中等代金券
17585.0,184.0,214,2955.3,4.0,5,4,13.0,13.80981308411215,543775.2000000001,高价值,大额代金券
17588.0,175.0,23,1196.7,4.0,2,3,9.0,52.0304347826087,209422.5,中高价值,中等代金券
17589.0,135.0,253,5502.3,3.0,5,5,13.0,21.748221343873517,742810.5,高价值,大额代金券
17590.0,92.0,201,5363.5,2.0,5,5,12.0,26.68407960199005,493442.0,高价值,大额代金券
17591.0,15.0,166,5863.5,1.0,5,5,11.0,35.3222891566265,87952.5,中高价值,中等代金券
17593.0,0.0,213,5318.9,1.0,5,5,11.0,24.971361502347417,0.0,中高价值,中等代金券
17594.0,160.0,50,970.5,4.0,3,3,10.0,19.41,155280.0,中高价值,中等代金券
17595.0,87.0,83,2073.1,2.0,4,4,10.0,24.977108433734937,180359.69999999998,中高价值,中等代金券
17596.0,16.0,270,5171.8,1.0,5,5,11.0,19.154814814814817,82748.8,中高价值,中等代金券
17597.0,288.0,55,1869.6,5.0,3,4,12.0,33.99272727272727,538444.7999999999,高价值,大额代金券
17600.0,92.0,13,459.0,2.0,1,2,5.0,35.30769230769231,42228.0,低价值,无代金券
17601.0,313.0,9,145.1,5.0,1,1,7.0,16.12222222222222,45416.29999999999,中低价值,小额代金券
17602.0,98.0,560,11012.1,2.0,5,5,12.0,19.664464285714285,1079185.8,高价值,大额代金券
17603.0,153.0,11,1473.2,4.0,1,3,8.0,133.92727272727274,225399.6,中低价值,小额代金券
17604.0,292.0,63,1596.6,5.0,4,3,12.0,25.34285714285714,466207.19999999995,高价值,大额代金券
17608.0,108.0,59,680.3,3.0,4,2,9.0,11.530508474576271,73472.4,中高价值,中等代金券
17609.0,115.0,237,5468.8,3.0,5,5,13.0,23.07510548523207,628912.0,高价值,大额代金券
17611.0,10.0,576,14568.7,1.0,5,5,11.0,25.292881944444446,145687.0,中高价值,中等代金券
17612.0,128.0,135,3478.0,3.0,5,4,12.0,25.762962962962963,445184.0,高价值,大额代金券
17613.0,97.0,312,8252.9,2.0,5,5,12.0,26.45160256410256,800531.2999999999,高价值,大额代金券
17614.0,133.0,100,2211.6,3.0,4,4,11.0,22.116,294142.8,中高价值,中等代金券
17615.0,205.0,14,547.5,4.0,1,2,7.0,39.107142857142854,112237.5,中低价值,小额代金券
17616.0,15.0,3,76.5,1.0,1,1,3.0,25.5,1147.5,低价值,无代金券
17618.0,20.0,78,3340.6,1.0,4,4,9.0,42.82820512820513,66812.0,中高价值,中等代金券
17619.0,387.0,77,1388.8,5.0,4,3,12.0,18.036363636363635,537465.6,高价值,大额代金券
17620.0,134.0,4,110.3,3.0,1,1,5.0,27.575,14780.199999999999,低价值,无代金券
17621.0,2.0,26,815.5,1.0,2,2,5.0,31.365384615384617,1631.0,低价值,无代金券
17623.0,107.0,33,947.4,3.0,3,3,9.0,28.709090909090907,101371.8,中高价值,中等代金券
17624.0,89.0,50,1479.0,2.0,3,3,8.0,29.58,131631.0,中低价值,小额代金券
17625.0,93.0,315,7999.7,2.0,5,5,12.0,25.395873015873015,743972.1,高价值,大额代金券
17628.0,156.0,5,120.5,4.0,1,1,6.0,24.1,18798.0,中低价值,小额代金券
17629.0,7.0,123,2565.5,1.0,5,4,10.0,20.857723577235774,17958.5,中高价值,中等代金券
17630.0,245.0,26,2034.5,5.0,2,4,11.0,78.25,498452.5,中高价值,中等代金券
17631.0,212.0,39,1448.0,4.0,3,3,10.0,37.12820512820513,306976.00000000006,中高价值,中等代金券
17633.0,106.0,70,1958.2,3.0,4,4,11.0,27.974285714285713,207569.19999999998,中高价值,中等代金券
17634.0,112.0,297,11068.3,3.0,5,5,13.0,37.26700336700336,1239649.5999999999,高价值,大额代金券
17636.0,94.0,20,478.1,2.0,2,2,6.0,23.905,44941.4,中低价值,小额代金券
17637.0,106.0,35,1201.5,3.0,3,3,9.0,34.32857142857143,127359.0,中高价值,中等代金券
17639.0,379.0,7,386.0,5.0,1,1,7.0,55.142857142857146,146294.0,中低价值,小额代金券
17640.0,161.0,5,128.3,4.0,1,1,6.0,25.660000000000004,20656.300000000003,中低价值,小额代金券
17642.0,204.0,40,937.3,4.0,3,3,10.0,23.432499999999997,191209.19999999998,中高价值,中等代金券
17643.0,21.0,8,321.5,1.0,1,1,3.0,40.1875,6751.5,低价值,无代金券
17644.0,112.0,157,4351.7,3.0,5,5,13.0,27.717834394904457,487390.39999999997,高价值,大额代金券
17646.0,13.0,51,2425.9,1.0,3,4,8.0,47.56666666666667,31536.7,中低价值,小额代金券
17647.0,140.0,7,496.8,4.0,1,2,7.0,70.97142857142858,69552.0,中低价值,小额代金券
17648.0,135.0,91,5038.2,3.0,4,5,12.0,55.36483516483516,680157.0,高价值,大额代金券
17649.0,213.0,52,1862.2,4.0,3,4,11.0,35.81153846153846,396648.60000000003,中高价值,中等代金券
17650.0,96.0,8,151.7,2.0,1,1,4.0,18.9625,14563.199999999999,低价值,无代金券
17651.0,86.0,232,4646.8,2.0,5,5,12.0,20.029310344827586,399624.8,高价值,大额代金券
17652.0,100.0,259,8662.9,2.0,5,5,12.0,33.447490347490344,866290.0,高价值,大额代金券
17653.0,112.0,44,1790.4,3.0,3,4,10.0,40.690909090909095,200524.80000000002,中高价值,中等代金券
17654.0,380.0,22,694.5,5.0,2,2,9.0,31.568181818181817,263910.0,中高价值,中等代金券
17655.0,14.0,91,4391.8,1.0,4,5,10.0,48.261538461538464,61485.200000000004,中高价值,中等代金券
17656.0,148.0,82,2273.5,4.0,4,4,12.0,27.725609756097562,336478.0,高价值,大额代金券
17658.0,100.0,19,486.6,2.0,2,2,6.0,25.610526315789475,48660.0,中低价值,小额代金券
17659.0,6.0,158,6385.1,1.0,5,5,11.0,40.4120253164557,38310.600000000006,中高价值,中等代金券
17660.0,216.0,45,901.7,4.0,3,2,9.0,20.03777777777778,194767.20000000004,中高价值,中等代金券
17663.0,100.0,86,3438.4,2.0,4,4,10.0,39.98139534883721,343840.0,中高价值,中等代金券
17664.0,93.0,43,824.2,2.0,3,2,7.0,19.167441860465118,76650.6,中低价值,小额代金券
17666.0,140.0,18,341.8,4.0,2,1,7.0,18.98888888888889,47852.0,中低价值,小额代金券
17667.0,141.0,117,4251.5,4.0,4,5,13.0,36.337606837606835,599461.5,高价值,大额代金券
17668.0,113.0,15,1100.5,3.0,2,3,8.0,73.36666666666666,124356.5,中低价值,小额代金券
17669.0,117.0,68,1263.2,3.0,4,3,10.0,18.576470588235296,147794.4,中高价值,中等代金券
17670.0,302.0,11,285.0,5.0,1,1,7.0,25.90909090909091,86070.0,中低价值,小额代金券
17671.0,13.0,53,1694.6,1.0,3,3,7.0,31.973584905660374,22029.8,中低价值,小额代金券
17672.0,125.0,110,3665.0,3.0,4,5,12.0,33.31818181818182,458125.0,高价值,大额代金券
17673.0,141.0,227,3639.7,4.0,5,5,14.0,16.033920704845816,513197.7,高价值,大额代金券
17674.0,16.0,27,204.9,1.0,2,1,4.0,7.5888888888888895,3278.4,低价值,无代金券
17675.0,12.0,705,24947.7,1.0,5,5,11.0,35.386808510638296,299372.4,中高价值,中等代金券
17676.0,14.0,78,1482.5,1.0,4,3,8.0,19.006410256410255,20755.0,中低价值,小额代金券
17677.0,14.0,304,8308.3,1.0,5,5,11.0,27.329934210526314,116316.19999999998,中高价值,中等代金券
17678.0,366.0,16,357.7,5.0,2,1,8.0,22.35625,130918.2,中低价值,小额代金券
17679.0,127.0,30,1592.7,3.0,3,3,9.0,53.09,202272.9,中高价值,中等代金券
17680.0,98.0,11,308.0,2.0,1,1,4.0,28.0,30184.0,低价值,无代金券
17682.0,16.0,118,2832.9,1.0,4,4,9.0,24.00762711864407,45326.4,中高价值,中等代金券
17684.0,118.0,15,437.4,3.0,2,2,7.0,29.16,51613.2,中低价值,小额代金券
17685.0,8.0,130,2601.2,1.0,5,4,10.0,20.00923076923077,20809.6,中高价值,中等代金券
17686.0,155.0,286,11036.4,4.0,5,5,14.0,38.588811188811185,1710642.0,高价值,大额代金券
17690.0,12.0,256,14611.9,1.0,5,5,11.0,57.077734375,175342.8,中高价值,中等代金券
17691.0,6.0,19,646.5,1.0,2,2,5.0,34.026315789473685,3879.0,低价值,无代金券
17692.0,7.0,46,758.2,1.0,3,2,6.0,16.482608695652175,5307.400000000001,中低价值,小额代金券
17693.0,212.0,16,333.2,4.0,2,1,7.0,20.825,70638.4,中低价值,小额代金券
17694.0,216.0,15,391.3,4.0,2,1,7.0,26.086666666666666,84520.8,中低价值,小额代金券
17695.0,206.0,35,438.09999999999997,4.0,3,2,9.0,12.517142857142856,90248.59999999999,中高价值,中等代金券
17696.0,12.0,115,2744.3,1.0,4,4,9.0,23.863478260869567,32931.600000000006,中高价值,中等代金券
17697.0,311.0,19,966.0,5.0,2,3,10.0,50.8421052631579,300426.0,中高价值,中等代金券
17698.0,363.0,8,171.0,5.0,1,1,7.0,21.375,62073.0,中低价值,小额代金券
17700.0,92.0,142,4498.4,2.0,5,5,12.0,31.678873239436616,413852.8,高价值,大额代金券
17701.0,327.0,24,1381.0,5.0,2,3,10.0,57.541666666666664,451587.0,中高价值,中等代金券
17702.0,105.0,74,1291.4,3.0,4,3,10.0,17.451351351351352,135597.0,中高价值,中等代金券
17703.0,110.0,55,903.5,3.0,3,2,8.0,16.427272727272726,99384.99999999999,中低价值,小额代金券
17704.0,243.0,31,1214.8,5.0,3,3,11.0,39.18709677419355,295196.39999999997,中高价值,中等代金券
17705.0,105.0,103,3077.0,3.0,4,4,11.0,29.87378640776699,323085.0,中高价值,中等代金券
17706.0,14.0,382,16064.9,1.0,5,5,11.0,42.05471204188481,224908.59999999998,中高价值,中等代金券
17707.0,260.0,5,88.5,5.0,1,1,7.0,17.7,23010.0,中低价值,小额代金券
17708.0,262.0,35,1100.4,5.0,3,3,11.0,31.44,288304.80000000005,中高价值,中等代金券
17709.0,245.0,7,910.5,5.0,1,2,8.0,130.07142857142858,223072.50000000003,中低价值,小额代金券
17711.0,85.0,23,564.2,2.0,2,2,6.0,24.530434782608697,47957.00000000001,中低价值,小额代金券
17712.0,119.0,29,1352.9,3.0,2,3,8.0,46.65172413793104,160995.1,中低价值,小额代金券
17714.0,396.0,10,205.0,5.0,1,1,7.0,20.5,81180.0,中低价值,小额代金券
17715.0,276.0,1,8.5,5.0,1,1,7.0,8.5,2346.0,中低价值,小额代金券
17716.0,97.0,245,6198.6,2.0,5,5,12.0,25.300408163265306,601264.2000000001,高价值,大额代金券
17718.0,307.0,6,251.5,5.0,1,1,7.0,41.916666666666664,77210.5,中低价值,小额代金券
17719.0,112.0,274,12264.7,3.0,5,5,13.0,44.76167883211679,1373646.4000000001,高价值,大额代金券
17720.0,15.0,50,2717.1,1.0,3,4,8.0,54.342,40756.5,中低价值,小额代金券
17722.0,14.0,115,3847.3,1.0,4,5,10.0,33.45478260869565,53862.200000000004,中高价值,中等代金券
17723.0,201.0,10,407.0,4.0,1,2,7.0,40.7,81807.0,中低价值,小额代金券
17724.0,146.0,40,1748.5,4.0,3,3,10.0,43.7125,255281.0,中高价值,中等代金券
17725.0,92.0,192,4953.8,2.0,5,5,12.0,25.801041666666666,455749.60000000003,高价值,大额代金券
17727.0,90.0,66,2066.6,2.0,4,4,10.0,31.312121212121212,185994.0,中高价值,中等代金券
17728.0,140.0,165,5489.1,4.0,5,5,14.0,33.26727272727273,768474.0000000002,高价值,大额代金券
17730.0,103.0,218,4337.8,3.0,5,5,13.0,19.89816513761468,446793.4,高价值,大额代金券
17731.0,154.0,67,3435.4,4.0,4,4,12.0,51.27462686567164,529051.6,高价值,大额代金券
17732.0,20.0,18,890.9,1.0,2,2,5.0,49.49444444444444,17817.999999999996,低价值,无代金券
17733.0,113.0,35,1035.7,3.0,3,3,9.0,29.591428571428573,117034.1,中高价值,中等代金券
17734.0,128.0,43,1245.7,3.0,3,3,9.0,28.969767441860466,159449.6,中高价值,中等代金券
17735.0,15.0,690,15128.0,1.0,5,5,11.0,21.92463768115942,226920.0,中高价值,中等代金券
17736.0,84.0,25,1305.3,2.0,2,3,7.0,52.211999999999996,109645.2,中低价值,小额代金券
17737.0,84.0,10,241.4,2.0,1,1,4.0,24.14,20277.600000000002,低价值,无代金券
17738.0,94.0,97,3454.4,2.0,4,4,10.0,35.61237113402062,324713.60000000003,中高价值,中等代金券
17739.0,8.0,47,2149.2,1.0,3,4,8.0,45.727659574468085,17193.6,中低价值,小额代金券
17742.0,188.0,15,1334.3,4.0,2,3,9.0,88.95333333333333,250848.4,中高价值,中等代金券
17744.0,6.0,136,1215.9,1.0,5,3,9.0,8.94044117647059,7295.400000000001,中高价值,中等代金券
17746.0,316.0,6,344.5,5.0,1,1,7.0,57.416666666666664,108862.0,中低价值,小额代金券
17747.0,187.0,1,59.5,4.0,1,1,6.0,59.5,11126.5,中低价值,小额代金券
17749.0,253.0,35,1607.1,5.0,3,3,11.0,45.917142857142856,406596.3,中高价值,中等代金券
17750.0,112.0,193,1278.3,3.0,5,3,11.0,6.6233160621761655,143169.6,中高价值,中等代金券
17752.0,7.0,1,4.2,1.0,1,1,3.0,4.2,29.400000000000002,低价值,无代金券
17754.0,112.0,92,910.4,3.0,4,2,9.0,9.895652173913044,101964.80000000002,中高价值,中等代金券
17757.0,8.0,741,20368.3,1.0,5,5,11.0,27.487584345479082,162946.4,中高价值,中等代金券
17758.0,94.0,412,9787.0,2.0,5,5,12.0,23.75485436893204,919978.0,高价值,大额代金券
17759.0,92.0,95,2153.6,2.0,4,4,10.0,22.669473684210526,198131.19999999998,中高价值,中等代金券
17760.0,21.0,25,567.9,1.0,2,2,5.0,22.715999999999998,11925.9,低价值,无代金券
17761.0,107.0,19,597.0,3.0,2,2,7.0,31.42105263157895,63879.0,中低价值,小额代金券
17763.0,366.0,1,12.5,5.0,1,1,7.0,12.5,4575.0,中低价值,小额代金券
17764.0,125.0,75,2365.9,3.0,4,4,11.0,31.545333333333335,295737.5,中高价值,中等代金券
17765.0,233.0,57,2210.1,5.0,3,4,12.0,38.77368421052631,514953.3,高价值,大额代金券
17767.0,90.0,21,587.5,2.0,2,2,6.0,27.976190476190474,52875.0,中低价值,小额代金券
17768.0,108.0,105,4039.2,3.0,4,5,12.0,38.46857142857143,436233.60000000003,高价值,大额代金券
17769.0,87.0,310,9488.7,2.0,5,5,12.0,30.608709677419355,825516.9,高价值,大额代金券
17770.0,273.0,38,1834.3,5.0,3,4,12.0,48.27105263157895,500763.89999999997,高价值,大额代金券
17771.0,131.0,54,1213.7,3.0,3,3,9.0,22.475925925925928,158994.7,中高价值,中等代金券
17772.0,85.0,53,1760.1,2.0,3,3,8.0,33.20943396226415,149608.5,中低价值,小额代金券
17774.0,171.0,156,5216.4,4.0,5,5,14.0,33.43846153846154,892004.3999999999,高价值,大额代金券
17775.0,,3,23.5,,1,1,,7.833333333333333,,,
17777.0,99.0,194,3195.2,2.0,5,4,11.0,16.470103092783503,316324.8,中高价值,中等代金券
17779.0,96.0,82,2298.6,2.0,4,4,10.0,28.03170731707317,220665.59999999998,中高价值,中等代金券
17781.0,235.0,12,666.8,5.0,1,2,8.0,55.56666666666666,156698.0,中低价值,小额代金券
17783.0,147.0,67,1288.2,4.0,4,3,11.0,19.226865671641793,189365.4,中高价值,中等代金券
17785.0,128.0,13,333.2,3.0,1,1,5.0,25.63076923076923,42649.6,低价值,无代金券
17786.0,160.0,72,1529.4,4.0,4,3,11.0,21.241666666666667,244704.0,中高价值,中等代金券
17787.0,20.0,134,3815.1,1.0,5,5,11.0,28.47089552238806,76302.0,中高价值,中等代金券
17788.0,148.0,5,271.0,4.0,1,1,6.0,54.2,40108.0,中低价值,小额代金券
17789.0,385.0,14,556.0,5.0,1,2,8.0,39.714285714285715,214060.0,中低价值,小额代金券
17790.0,5.0,190,5941.1,1.0,5,5,11.0,31.268947368421056,29705.5,中高价值,中等代金券
17791.0,104.0,10,277.0,3.0,1,1,5.0,27.7,28808.0,低价值,无代金券
17793.0,100.0,58,2185.6,2.0,3,4,9.0,37.682758620689654,218560.0,中高价值,中等代金券
17795.0,255.0,46,886.0,5.0,3,2,10.0,19.26086956521739,225930.0,中高价值,中等代金券
17796.0,17.0,82,3294.0,1.0,4,4,9.0,40.170731707317074,55998.0,中高价值,中等代金券
17797.0,97.0,111,2833.6,2.0,4,4,10.0,25.527927927927927,274859.2,中高价值,中等代金券
17799.0,10.0,408,10333.7,1.0,5,5,11.0,25.327696078431373,103337.0,中高价值,中等代金券
17800.0,112.0,104,2288.5,3.0,4,4,11.0,22.004807692307693,256312.0,中高价值,中等代金券
17802.0,20.0,140,3127.5,1.0,5,4,10.0,22.339285714285715,62550.0,中高价值,中等代金券
17805.0,148.0,10,225.7,4.0,1,1,6.0,22.57,33403.6,中低价值,小额代金券
17806.0,86.0,43,439.1,2.0,3,2,7.0,10.211627906976744,37762.6,中低价值,小额代金券
17809.0,20.0,61,1772.5,1.0,4,4,9.0,29.057377049180328,35450.0,中高价值,中等代金券
17811.0,86.0,851,23195.5,2.0,5,5,12.0,27.256756756756758,1994813.0,高价值,大额代金券
17812.0,16.0,141,4271.8,1.0,5,5,11.0,30.29645390070922,68348.8,中高价值,中等代金券
17813.0,89.0,371,12497.0,2.0,5,5,12.0,33.684636118598384,1112233.0,高价值,大额代金券
17816.0,13.0,17,239.8,1.0,2,1,4.0,14.105882352941178,3117.4,低价值,无代金券
17817.0,379.0,33,3019.0,5.0,3,4,12.0,91.48484848484848,1144201.0,高价值,大额代金券
17819.0,20.0,48,2135.4,1.0,3,4,8.0,44.487500000000004,42708.0,中低价值,小额代金券
17824.0,126.0,13,139.0,3.0,1,1,5.0,10.692307692307692,17514.0,低价值,无代金券
17827.0,12.0,220,5232.4,1.0,5,5,11.0,23.78363636363636,62788.799999999996,中高价值,中等代金券
17828.0,97.0,67,3533.2,2.0,4,4,10.0,52.734328358208955,342720.39999999997,中高价值,中等代金券
17829.0,373.0,30,775.7,5.0,3,2,10.0,25.85666666666667,289336.10000000003,中高价值,中等代金券
17830.0,363.0,23,1383.0,5.0,2,3,10.0,60.130434782608695,502029.0,中高价值,中等代金券
17831.0,108.0,2,59.0,3.0,1,1,5.0,29.5,6372.0,低价值,无代金券
17832.0,124.0,61,678.1,3.0,4,2,9.0,11.116393442622952,84084.40000000001,中高价值,中等代金券
17835.0,84.0,61,1036.1,2.0,4,3,9.0,16.985245901639342,87032.4,中高价值,中等代金券
17836.0,123.0,24,327.8,3.0,2,1,6.0,13.658333333333333,40319.4,中低价值,小额代金券
17837.0,117.0,169,6532.6,3.0,5,5,13.0,38.65443786982249,764314.2000000001,高价值,大额代金券
17838.0,13.0,121,4595.2,1.0,4,5,10.0,37.97685950413223,59737.6,中高价值,中等代金券
17839.0,117.0,56,980.3,3.0,3,3,9.0,17.505357142857143,114695.09999999999,中高价值,中等代金券
17841.0,0.0,141206,8512956.5,1.0,5,5,11.0,60.28749840658329,0.0,中高价值,中等代金券
17843.0,378.0,37,1185.9,5.0,3,3,11.0,32.05135135135136,448270.2000000001,中高价值,中等代金券
17844.0,181.0,5,49.900000000000006,4.0,1,1,6.0,9.98,9031.900000000001,中低价值,小额代金券
17846.0,160.0,1,20331.0,4.0,1,5,10.0,20331.0,3252960.0,中高价值,中等代金券
17848.0,5.0,51,2158.0,1.0,3,4,8.0,42.31372549019608,10790.0,中低价值,小额代金券
17849.0,293.0,26,2684.0,5.0,2,4,11.0,103.23076923076923,786412.0,中高价值,中等代金券
17850.0,20.0,297,11762.3,1.0,5,5,11.0,39.6037037037037,235246.0,中高价值,中等代金券
17852.0,86.0,24,568.3,2.0,2,2,6.0,23.679166666666664,48873.799999999996,中低价值,小额代金券
17854.0,260.0,15,537.9,5.0,2,2,9.0,35.86,139854.0,中高价值,中等代金券
17855.0,20.0,17,300.2,1.0,2,1,4.0,17.658823529411762,6003.999999999998,低价值,无代金券
17856.0,308.0,15,533.9,5.0,2,2,9.0,35.593333333333334,164441.19999999998,中高价值,中等代金券
17857.0,6.0,54,5579.5,1.0,3,5,9.0,103.32407407407408,33477.0,中高价值,中等代金券
17858.0,7.0,199,11711.3,1.0,5,5,11.0,58.850753768844214,81979.09999999999,中高价值,中等代金券
17859.0,379.0,25,452.7,5.0,2,2,9.0,18.108,171573.3,中高价值,中等代金券
17860.0,16.0,58,1482.7,1.0,3,3,7.0,25.563793103448276,23723.2,中低价值,小额代金券
17861.0,99.0,222,5376.4,2.0,5,5,12.0,24.218018018018018,532263.6,高价值,大额代金券
17862.0,398.0,11,566.0,5.0,1,2,8.0,51.45454545454545,225268.0,中低价值,小额代金券
17863.0,17.0,148,2289.6,1.0,5,4,10.0,15.47027027027027,38923.2,中高价值,中等代金券
17864.0,87.0,102,1840.8,2.0,4,4,10.0,18.04705882352941,160149.6,中高价值,中等代金券
17865.0,5.0,370,10225.6,1.0,5,5,11.0,27.636756756756757,51128.0,中高价值,中等代金券
17866.0,217.0,9,306.0,4.0,1,1,6.0,34.0,66402.0,中低价值,小额代金券
17867.0,105.0,79,1880.8,3.0,4,4,11.0,23.80759493670886,197484.0,中高价值,中等代金券
17869.0,16.0,40,2463.4,1.0,3,4,8.0,61.585,39414.4,中低价值,小额代金券
17870.0,14.0,279,6178.5,1.0,5,5,11.0,22.14516129032258,86499.0,中高价值,中等代金券
17871.0,279.0,10,213.2,5.0,1,1,7.0,21.32,59482.799999999996,中低价值,小额代金券
17873.0,21.0,44,2063.7,1.0,3,4,8.0,46.902272727272724,43337.7,中低价值,小额代金券
17874.0,260.0,46,1878.9,5.0,3,4,12.0,40.845652173913045,488514.0,高价值,大额代金券
17877.0,245.0,12,424.9,5.0,1,2,8.0,35.40833333333333,104100.5,中低价值,小额代金券
17878.0,118.0,26,584.0,3.0,2,2,7.0,22.46153846153846,68912.0,中低价值,小额代金券
